"640";"12.0269";"50.7629";"1";"1";"7";"640";"2019-11-01"
"640";"12.0269";"50.7629";"1";"5";"25";"5640";"2020-02-19"
"640";"12.0269";"50.7629";"1";"4";"80";"10640";"2021-10-20"
"653";"12.0866";"50.9195";"1";"5";"58";"653";"2019-03-25"
"653";"12.0866";"50.9195";"1";"2";"80";"5653";"2020-01-15"
"653";"12.0866";"50.9195";"1";"1";"56";"10653";"2021-05-14"
"659";"12.1767";"50.309";"1";"1";"62";"659";"2019-07-14"
"659";"12.1767";"50.309";"1";"3";"19";"5659";"2020-09-16"
"659";"12.1767";"50.309";"1";"3";"58";"10659";"2021-04-29"
"695";"12.1753";"50.0813";"1";"3";"53";"695";"2019-08-28"
"695";"12.1753";"50.0813";"1";"4";"19";"5695";"2020-10-15"
"695";"12.1753";"50.0813";"1";"4";"15";"10695";"2021-10-10"
"710";"12.9963";"50.8295";"1";"2";"97";"710";"2019-12-19"
"710";"12.9963";"50.8295";"1";"4";"33";"5710";"2020-08-08"
"710";"12.9963";"50.8295";"1";"2";"36";"10710";"2021-01-03"
"711";"12.5007";"50.3504";"1";"5";"38";"711";"2019-04-27"
"711";"12.5007";"50.3504";"1";"5";"87";"5711";"2020-02-22"
"711";"12.5007";"50.3504";"1";"2";"96";"10711";"2021-09-27"
"720";"12.9355";"50.5209";"1";"1";"50";"720";"2019-06-14"
"720";"12.9355";"50.5209";"1";"4";"91";"5720";"2020-09-01"
"720";"12.9355";"50.5209";"1";"4";"16";"10720";"2021-11-27"
"724";"12.4165";"50.5881";"1";"5";"79";"724";"2019-10-28"
"724";"12.4165";"50.5881";"1";"1";"90";"5724";"2020-09-18"
"724";"12.4165";"50.5881";"1";"5";"42";"10724";"2021-07-15"
"731";"12.9066";"50.4846";"1";"3";"65";"731";"2019-04-13"
"731";"12.9066";"50.4846";"1";"5";"69";"5731";"2020-08-22"
"731";"12.9066";"50.4846";"1";"5";"39";"10731";"2021-09-16"
"734";"12.4709";"50.7089";"1";"2";"52";"734";"2019-07-28"
"734";"12.4709";"50.7089";"1";"4";"93";"5734";"2020-12-03"
"734";"12.4709";"50.7089";"1";"4";"27";"10734";"2021-10-18"
"742";"12.4615";"50.0006";"1";"4";"43";"742";"2019-08-07"
"742";"12.4615";"50.0006";"1";"3";"30";"5742";"2020-03-30"
"742";"12.4615";"50.0006";"1";"5";"50";"10742";"2021-12-09"
"748";"12.7905";"50.3083";"1";"5";"77";"748";"2019-01-23"
"748";"12.7905";"50.3083";"1";"1";"19";"5748";"2020-08-14"
"748";"12.7905";"50.3083";"1";"2";"11";"10748";"2021-12-16"
"755";"12.3468";"50.8502";"1";"5";"99";"755";"2019-11-04"
"755";"12.3468";"50.8502";"1";"4";"79";"5755";"2020-06-26"
"755";"12.3468";"50.8502";"1";"3";"11";"10755";"2021-08-12"
"765";"12.4";"50.2304";"1";"5";"92";"765";"2019-03-19"
"765";"12.4";"50.2304";"1";"2";"98";"5765";"2020-07-24"
"765";"12.4";"50.2304";"1";"2";"28";"10765";"2021-12-29"
"767";"12.6692";"50.5328";"1";"4";"5";"767";"2019-04-15"
"767";"12.6692";"50.5328";"1";"3";"9";"5767";"2020-01-03"
"767";"12.6692";"50.5328";"1";"1";"78";"10767";"2021-03-09"
"770";"12.6331";"50.7738";"1";"3";"28";"770";"2019-12-02"
"770";"12.6331";"50.7738";"1";"1";"55";"5770";"2020-09-30"
"770";"12.6331";"50.7738";"1";"3";"88";"10770";"2021-05-26"
"772";"12.0708";"50.3935";"1";"5";"11";"772";"2019-04-29"
"772";"12.0708";"50.3935";"1";"1";"90";"5772";"2020-07-29"
"772";"12.0708";"50.3935";"1";"2";"59";"10772";"2021-11-08"
"774";"12.2043";"50.9388";"1";"2";"56";"774";"2019-06-02"
"774";"12.2043";"50.9388";"1";"5";"15";"5774";"2020-08-23"
"774";"12.2043";"50.9388";"1";"2";"41";"10774";"2021-08-06"
"792";"12.6613";"50.2886";"1";"2";"6";"792";"2019-02-22"
"792";"12.6613";"50.2886";"1";"1";"33";"5792";"2020-12-09"
"792";"12.6613";"50.2886";"1";"1";"69";"10792";"2021-10-18"
"793";"12.6756";"50.7004";"1";"4";"81";"793";"2019-01-31"
"793";"12.6756";"50.7004";"1";"1";"60";"5793";"2020-02-28"
"793";"12.6756";"50.7004";"1";"2";"88";"10793";"2021-11-23"
"794";"12.1509";"50.0705";"1";"3";"87";"794";"2019-10-08"
"794";"12.1509";"50.0705";"1";"1";"3";"5794";"2020-01-02"
"794";"12.1509";"50.0705";"1";"3";"33";"10794";"2021-12-12"
"795";"12.4717";"50.7563";"1";"1";"95";"795";"2019-05-24"
"795";"12.4717";"50.7563";"1";"2";"35";"5795";"2020-01-31"
"795";"12.4717";"50.7563";"1";"1";"1";"10795";"2021-09-30"
"809";"12.9511";"50.2742";"1";"5";"52";"809";"2019-05-03"
"809";"12.9511";"50.2742";"1";"2";"97";"5809";"2020-06-06"
"809";"12.9511";"50.2742";"1";"5";"40";"10809";"2021-04-05"
"812";"12.0423";"50.3488";"1";"2";"26";"812";"2019-10-31"
"812";"12.0423";"50.3488";"1";"1";"28";"5812";"2020-08-04"
"812";"12.0423";"50.3488";"1";"4";"2";"10812";"2021-10-22"
"819";"12.3537";"50.1172";"1";"1";"36";"819";"2019-01-31"
"819";"12.3537";"50.1172";"1";"2";"77";"5819";"2020-01-02"
"819";"12.3537";"50.1172";"1";"5";"37";"10819";"2021-10-15"
"821";"12.7433";"50.2873";"1";"3";"96";"821";"2019-07-31"
"821";"12.7433";"50.2873";"1";"5";"32";"5821";"2020-03-05"
"821";"12.7433";"50.2873";"1";"1";"56";"10821";"2021-03-11"
"823";"12.4785";"50.6693";"1";"2";"98";"823";"2019-09-06"
"823";"12.4785";"50.6693";"1";"3";"16";"5823";"2020-05-30"
"823";"12.4785";"50.6693";"1";"3";"32";"10823";"2021-05-14"
"852";"12.9761";"50.0914";"1";"4";"94";"852";"2019-08-03"
"852";"12.9761";"50.0914";"1";"3";"27";"5852";"2020-07-14"
"852";"12.9761";"50.0914";"1";"5";"83";"10852";"2021-04-16"
"854";"12.3286";"50.5534";"1";"4";"66";"854";"2019-12-30"
"854";"12.3286";"50.5534";"1";"4";"39";"5854";"2020-01-30"
"854";"12.3286";"50.5534";"1";"1";"21";"10854";"2021-08-01"
"857";"12.3549";"50.7031";"1";"2";"25";"857";"2019-10-27"
"857";"12.3549";"50.7031";"1";"2";"44";"5857";"2020-10-14"
"857";"12.3549";"50.7031";"1";"3";"61";"10857";"2021-08-07"
"861";"12.8101";"50.3093";"1";"1";"87";"861";"2019-02-09"
"861";"12.8101";"50.3093";"1";"4";"11";"5861";"2020-03-20"
"861";"12.8101";"50.3093";"1";"3";"11";"10861";"2021-12-07"
"872";"12.8158";"50.8437";"1";"5";"10";"872";"2019-04-04"
"872";"12.8158";"50.8437";"1";"5";"66";"5872";"2020-07-30"
"872";"12.8158";"50.8437";"1";"3";"37";"10872";"2021-10-15"
"877";"12.2315";"50.5032";"1";"4";"44";"877";"2019-01-24"
"877";"12.2315";"50.5032";"1";"5";"93";"5877";"2020-12-05"
"877";"12.2315";"50.5032";"1";"5";"85";"10877";"2021-07-11"
"879";"12.1356";"50.5111";"1";"4";"90";"879";"2019-11-27"
"879";"12.1356";"50.5111";"1";"1";"62";"5879";"2020-11-07"
"879";"12.1356";"50.5111";"1";"1";"50";"10879";"2021-09-22"
"887";"12.3245";"50.7323";"1";"1";"5";"887";"2019-11-22"
"887";"12.3245";"50.7323";"1";"2";"59";"5887";"2020-01-18"
"887";"12.3245";"50.7323";"1";"2";"48";"10887";"2021-02-01"
"888";"12.2542";"50.0393";"1";"1";"28";"888";"2019-11-09"
"888";"12.2542";"50.0393";"1";"5";"24";"5888";"2020-11-23"
"888";"12.2542";"50.0393";"1";"3";"1";"10888";"2021-08-26"
"890";"12.8371";"50.8084";"1";"2";"51";"890";"2019-07-22"
"890";"12.8371";"50.8084";"1";"1";"35";"5890";"2020-10-03"
"890";"12.8371";"50.8084";"1";"5";"1";"10890";"2021-06-05"
"902";"12.5476";"50.3231";"1";"2";"53";"902";"2019-08-25"
"902";"12.5476";"50.3231";"1";"3";"35";"5902";"2020-09-10"
"902";"12.5476";"50.3231";"1";"3";"16";"10902";"2021-03-28"
"917";"12.4056";"50.1513";"1";"1";"66";"917";"2019-11-05"
"917";"12.4056";"50.1513";"1";"5";"77";"5917";"2020-11-04"
"917";"12.4056";"50.1513";"1";"4";"40";"10917";"2021-02-08"
"921";"12.0304";"50.5589";"1";"4";"60";"921";"2019-07-11"
"921";"12.0304";"50.5589";"1";"5";"67";"5921";"2020-05-22"
"921";"12.0304";"50.5589";"1";"3";"13";"10921";"2021-02-23"
"922";"12.8789";"50.6219";"1";"5";"30";"922";"2019-01-29"
"922";"12.8789";"50.6219";"1";"5";"71";"5922";"2020-03-31"
"922";"12.8789";"50.6219";"1";"4";"57";"10922";"2021-02-23"
"927";"12.9145";"50.4147";"1";"2";"22";"927";"2019-03-25"
"927";"12.9145";"50.4147";"1";"4";"99";"5927";"2020-07-20"
"927";"12.9145";"50.4147";"1";"5";"43";"10927";"2021-04-25"
"932";"12.8633";"50.2107";"1";"3";"17";"932";"2019-09-01"
"932";"12.8633";"50.2107";"1";"5";"19";"5932";"2020-09-24"
"932";"12.8633";"50.2107";"1";"1";"63";"10932";"2021-08-10"
"939";"12.4206";"50.9454";"1";"4";"42";"939";"2019-07-07"
"939";"12.4206";"50.9454";"1";"5";"20";"5939";"2020-09-21"
"939";"12.4206";"50.9454";"1";"1";"28";"10939";"2021-08-27"
"943";"12.5562";"50.6837";"1";"2";"80";"943";"2019-03-29"
"943";"12.5562";"50.6837";"1";"4";"15";"5943";"2020-04-11"
"943";"12.5562";"50.6837";"1";"3";"17";"10943";"2021-03-14"
"953";"12.2586";"50.1736";"1";"4";"86";"953";"2019-06-03"
"953";"12.2586";"50.1736";"1";"5";"52";"5953";"2020-02-24"
"953";"12.2586";"50.1736";"1";"1";"39";"10953";"2021-08-23"
"958";"12.3884";"50.9985";"1";"3";"87";"958";"2019-04-03"
"958";"12.3884";"50.9985";"1";"2";"55";"5958";"2020-09-06"
"958";"12.3884";"50.9985";"1";"1";"33";"10958";"2021-09-23"
"975";"12.3013";"50.1381";"1";"5";"38";"975";"2019-11-11"
"975";"12.3013";"50.1381";"1";"5";"75";"5975";"2020-05-13"
"975";"12.3013";"50.1381";"1";"5";"12";"10975";"2021-11-23"
"984";"12.0116";"50.4604";"1";"5";"16";"984";"2019-04-22"
"984";"12.0116";"50.4604";"1";"5";"57";"5984";"2020-08-08"
"984";"12.0116";"50.4604";"1";"5";"77";"10984";"2021-02-12"
"992";"12.2534";"50.6597";"1";"1";"23";"992";"2019-10-25"
"992";"12.2534";"50.6597";"1";"1";"13";"5992";"2020-05-06"
"992";"12.2534";"50.6597";"1";"2";"61";"10992";"2021-06-19"
"1001";"12.949";"50.9382";"1";"3";"44";"1001";"2019-02-25"
"1001";"12.949";"50.9382";"1";"2";"1";"6001";"2020-05-01"
"1001";"12.949";"50.9382";"1";"1";"37";"11001";"2021-10-27"
"1003";"12.5748";"50.1033";"1";"5";"4";"1003";"2019-09-18"
"1003";"12.5748";"50.1033";"1";"4";"8";"6003";"2020-07-12"
"1003";"12.5748";"50.1033";"1";"5";"78";"11003";"2021-11-26"
"1014";"12.0312";"50.6359";"1";"3";"61";"1014";"2019-01-01"
"1014";"12.0312";"50.6359";"1";"4";"21";"6014";"2020-06-10"
"1014";"12.0312";"50.6359";"1";"3";"40";"11014";"2021-07-17"
"1051";"12.6334";"50.9828";"1";"1";"99";"1051";"2019-01-18"
"1051";"12.6334";"50.9828";"1";"2";"80";"6051";"2020-09-14"
"1051";"12.6334";"50.9828";"1";"1";"28";"11051";"2021-01-01"
"1057";"12.1358";"50.5041";"1";"5";"26";"1057";"2019-12-21"
"1057";"12.1358";"50.5041";"1";"5";"88";"6057";"2020-07-06"
"1057";"12.1358";"50.5041";"1";"4";"40";"11057";"2021-01-04"
"1074";"12.8456";"50.1594";"1";"4";"11";"1074";"2019-03-23"
"1074";"12.8456";"50.1594";"1";"4";"46";"6074";"2020-02-08"
"1074";"12.8456";"50.1594";"1";"3";"15";"11074";"2021-12-10"
"1080";"12.7408";"50.0236";"1";"1";"75";"1080";"2019-06-30"
"1080";"12.7408";"50.0236";"1";"5";"37";"6080";"2020-02-27"
"1080";"12.7408";"50.0236";"1";"5";"72";"11080";"2021-06-02"
"1083";"12.9212";"50.4809";"1";"3";"43";"1083";"2019-09-17"
"1083";"12.9212";"50.4809";"1";"2";"9";"6083";"2020-07-20"
"1083";"12.9212";"50.4809";"1";"4";"54";"11083";"2021-06-03"
"1089";"12.9869";"50.4056";"1";"5";"1";"1089";"2019-01-23"
"1089";"12.9869";"50.4056";"1";"4";"36";"6089";"2020-05-10"
"1089";"12.9869";"50.4056";"1";"3";"74";"11089";"2021-12-12"
"1091";"12.6171";"50.6218";"1";"2";"78";"1091";"2019-01-30"
"1091";"12.6171";"50.6218";"1";"4";"12";"6091";"2020-05-21"
"1091";"12.6171";"50.6218";"1";"4";"26";"11091";"2021-08-19"
"1094";"12.185";"50.774";"1";"4";"46";"1094";"2019-12-26"
"1094";"12.185";"50.774";"1";"4";"77";"6094";"2020-05-18"
"1094";"12.185";"50.774";"1";"1";"82";"11094";"2021-03-30"
"1098";"12.7375";"50.3948";"1";"2";"79";"1098";"2019-09-27"
"1098";"12.7375";"50.3948";"1";"4";"25";"6098";"2020-03-22"
"1098";"12.7375";"50.3948";"1";"3";"47";"11098";"2021-12-21"
"1100";"12.2943";"50.8072";"1";"1";"66";"1100";"2019-02-05"
